,address,ypred,list,gain-loss,rent,cap rate
229101,"18611 N 22nd St LOT 33, Phoenix, AZ 85024 ",170027.546875,232000,-61972.453125,3240.236572265625,0.1675984476023707
1880798,"4444 S Anitole Way, Mesa, AZ 85212",227530.546875,289505,-61974.453125,3420.900634765625,0.14179654442496675
5218298,"7322 E Diamond Ave, Mesa, AZ 85208 ",198011.828125,260000,-61988.171875,3240.236572265625,0.14954938401442308
72067,"3899 S Marigold Way, Gilbert, AZ 85297 ",193011.828125,255000,-61988.171875,3240.236572265625,0.15248172487745099
1189468,"501 S Abilene Dr, Gilbert, AZ 85233 ",198011.828125,260000,-61988.171875,3840.385986328125,0.17724858774038463
1050271,"6962 S Black Hills Way, Chandler, AZ 85249 ",193011.828125,255000,-61988.171875,3240.236572265625,0.15248172487745099
258657,"901 W Tonopah Dr, Phoenix, AZ 85027 ",145903.78125,207900,-61996.21875,3240.236572265625,0.18702664667508417
1847885,"11437 W St John Rd, Surprise, AZ 85378 ",139985.5,201990,-62004.5,3420.900634765625,0.20323188570597556
864222,"11959 W Hopi St, Avondale, AZ 85323",162893.625,224900,-62006.375,3420.900634765625,0.1825291622665629
871066,"809 S 120th Ave, Avondale, AZ 85323",162893.625,224900,-62006.375,3240.236572265625,0.17288946128835037
1627828,"9420 N Siltstone Ct, Waddell, AZ 85355",171483.625,233500,-62016.375,3240.236572265625,0.16652179804603853
1974751,"811 W Caldwell St, Phoenix, AZ 85041 ",223468.046875,285500,-62031.953125,3240.236572265625,0.1361920835157618
1548182,"25438 S Truro Dr, Sun Lakes, AZ 85248 ",192862.65625,254900,-62037.34375,3240.236572265625,0.15254154509121223
1663579,"12053 W Villa Hermosa Ln, Sun City, AZ 85373",237946.109375,300000,-62053.890625,3420.900634765625,0.13683602864583333
510150,"10542 W Country Club Trl, Peoria, AZ 85383",242946.109375,305000,-62053.890625,3420.900634765625,0.1345928150614754
870379,"518 W Del Rio Ln, Avondale, AZ 85323 ",134413.6875,196500,-62086.3125,3240.236572265625,0.19787704755089058
19601,"7242 W Ellis St, Laveen, AZ 85339 ",186903.359375,249000,-62096.640625,3240.236572265625,0.15615598330823294
1939352,"3878 E Gideon Way, Gilbert, AZ 85296 ",166902.546875,229000,-62097.453125,4443.87548828125,0.23286684634279475
70711,"3732 E Sundance Ave, Gilbert, AZ 85297 ",166902.546875,229000,-62097.453125,4898.685546875,0.2566996793122271
2050266,"10524 W Golden Ln, Peoria, AZ 85345 ",127798.0,189900,-62102.0,4718.021484375,0.29813721860189574
865030,"12155 W Calle Hermosa Ln, Avondale, AZ 85323 ",162893.625,225000,-62106.375,4439.701171875,0.2367840625
7373663,"13198 N 88th Ave, Peoria, AZ 85381 ",143891.75,206000,-62108.25,3420.900634765625,0.1992757698725728
567056,"10231 E Juanita Cir, Mesa, AZ 85209 ",187862.65625,250000,-62137.34375,4089.87158203125,0.19631384375
662860,"2531 S Essex, Mesa, AZ 85209 ",192862.65625,255000,-62137.34375,4443.87548828125,0.2091235600490196
7401732,"8019 W Laurel Ln, Peoria, AZ 85345 ",123855.6640625,186000,-62144.3359375,7790.416015625,0.5026074848790323
7401333,"10753 W Brookside Dr, Sun City, AZ 85351 ",99743.3125,161900,-62156.6875,3420.900634765625,0.2535565694487338
7384587,"1639 W Weldon Ave, Phoenix, AZ 85015 ",187322.40625,249500,-62177.59375,4089.87158203125,0.19670725826653307
417356,"4801 W Purdue Ave, Glendale, AZ 85302 ",126807.4296875,189000,-62192.5703125,4718.021484375,0.29955691964285713
937730,"288 S 197th Ave, Buckeye, AZ 85326 ",143804.703125,206000,-62195.296875,4898.685546875,0.28536032311893206
9894,"3440 N Mayfair, Mesa, AZ 85213",200266.546875,262471,-62204.453125,3240.236572265625,0.14814147027195385
1882992,"715 W Ardmore Rd, Phoenix, AZ 85041",183753.0625,246000,-62246.9375,3240.236572265625,0.15806032456808944
2021613,"707 W Ardmore Rd, Phoenix, AZ 85041 ",183753.0625,246000,-62246.9375,3240.236572265625,0.15806032456808944
409598,"4441 W Garden Dr, Glendale, AZ 85304 ",137719.875,199977,-62257.125,5191.87353515625,0.31154824992374125
1857624,"8002 W Shaw Butte Dr, Peoria, AZ 85345",112633.9375,174900,-62266.0625,14315.291015625,0.9821812464265295
1851066,"9253 W Monroe St, Peoria, AZ 85345 ",112633.9375,174900,-62266.0625,14315.291015625,0.9821812464265295
1933745,"3309 N 69th Dr, Phoenix, AZ 85033 ",112633.9375,174900,-62266.0625,3240.236572265625,0.2223146932175529
387037,"3721 W Hayward Ave, Phoenix, AZ 85051 ",137719.875,199990,-62270.125,3240.236572265625,0.19442392041477075
1864293,"1461 W 4th Pl, Mesa, AZ 85201",109694.703125,172000,-62305.296875,3240.236572265625,0.2260630223473837
577416,"5245 E Mcdowell Rd, Mesa, AZ 85215",141685.03125,204000,-62314.96875,3240.236572265625,0.19060215609681372
423615,"8814 N 50th Ave, Glendale, AZ 85302 ",112683.7890625,175000,-62316.2109375,3240.236572265625,0.22218765625
600732,"7721 E Butte St, Mesa, AZ 85207",147565.453125,209895,-62329.546875,3240.236572265625,0.18524900471068867
762021,"5048 E Casper St, Mesa, AZ 85205 ",147565.453125,209900,-62334.546875,3240.236572265625,0.18524459191877085
762010,"5049 E Casper St, Mesa, AZ 85205 ",147565.453125,209900,-62334.546875,3240.236572265625,0.18524459191877085
5209041,"702 E Villa Rita Dr, Phoenix, AZ 85022 ",117663.453125,180000,-62336.546875,3240.236572265625,0.21601577690972223
1175082,"110 W Bruce Ave, Gilbert, AZ 85233 ",117663.453125,180000,-62336.546875,3240.236572265625,0.21601577690972223
582302,"10858 E Sebring Ave, Mesa, AZ 85212 ",215655.546875,278000,-62344.453125,3240.236572265625,0.13986633037320143
1426611,"3939 W Park View Ln, Glendale, AZ 85310 ",237551.4375,299900,-62348.5625,4089.87158203125,0.1636494195981994
829630,"3713 W Cavalier Dr, Phoenix, AZ 85019",107527.5390625,169888,-62360.4609375,3240.236572265625,0.22887337448054013
7404067,"8833 S 51st St, Phoenix, AZ 85044 ",155534.203125,217900,-62365.796875,3371.207275390625,0.18565621056103718
1960932,"15363 N Gil Balcome Ct, Surprise, AZ 85379 ",112633.9375,175000,-62366.0625,38223.5,2.62104
1936984,"7548 W Kirby St, Peoria, AZ 85345 ",112633.9375,175000,-62366.0625,4718.021484375,0.3235214732142857
502226,"3825 N 56th Ave, Phoenix, AZ 85031 ",107527.5390625,169900,-62372.4609375,4263.21142578125,0.3011097060771042
440793,"8201 W Clarendon Ave, Phoenix, AZ 85033 ",107527.5390625,169900,-62372.4609375,3240.236572265625,0.2288572092039435
705079,"2912 N 50th Ave, Phoenix, AZ 85031 ",107527.5390625,169900,-62372.4609375,4263.21142578125,0.3011097060771042
476862,"1615 N 48th Ave, Phoenix, AZ 85035 ",107527.5390625,169900,-62372.4609375,4718.021484375,0.33323282997351383
463158,"2733 W Berridge Ln, Phoenix, AZ 85017 ",107527.5390625,169900,-62372.4609375,3240.236572265625,0.2288572092039435
351605,"4215 W Monte Vista Rd, Phoenix, AZ 85009",107527.5390625,169900,-62372.4609375,4718.021484375,0.33323282997351383
480123,"2228 N 53rd Ave, Phoenix, AZ 85035",107527.5390625,169900,-62372.4609375,4718.021484375,0.33323282997351383
1696115,"14612 W Colt Ln, Sun City West, AZ 85375 ",247495.234375,309875,-62379.765625,4439.701171875,0.1719287263009278
1091466,"687 S Bedford Dr, Chandler, AZ 85225 ",172503.0625,234900,-62396.9375,4718.021484375,0.24102280890804598
304728,"3525 W Owens Ct, Anthem, AZ 85086 ",209601.15625,272000,-62398.84375,3240.236572265625,0.14295161707261028
1857728,"8567 W Andrea Dr, Peoria, AZ 85383",242495.234375,304900,-62404.765625,3240.236572265625,0.12752653277714004
22194,"822 N 9th Ave, Phoenix, AZ 85007 ",110085.328125,172500,-62414.671875,3420.900634765625,0.2379757019927536
7402297,"2674 N 131st Dr, Goodyear, AZ 85395 ",176483.625,238900,-62416.375,3240.236572265625,0.16275780595960654
705145,"17222 N Sandtrap Ct, Glendale, AZ 85308",247477.359375,309900,-62422.640625,3240.236572265625,0.12546898949257826
1478429,"15408 N 172nd Dr, Surprise, AZ 85388",152565.453125,215000,-62434.546875,4718.021484375,0.2633314316860465
1469776,"8431 W Troy St, Peoria, AZ 85382",152565.453125,215000,-62434.546875,3240.236572265625,0.18085041787790698
603518,"9109 E Encanto St, Mesa, AZ 85207 ",147565.453125,210000,-62434.546875,3420.900634765625,0.19548004092261906
1984965,"10313 E Diamond Ave, Mesa, AZ 85208 ",147565.453125,210000,-62434.546875,3240.236572265625,0.18515638020833333
883978,"26272 W Potter Dr, Buckeye, AZ 85396",152565.453125,215000,-62434.546875,3420.900634765625,0.19093399345930231
465744,"3002 W Sierra Vista Dr, Phoenix, AZ 85017 ",132563.625,195000,-62436.375,3240.236572265625,0.19939917868589743
427881,"6110 W Earll Dr, Phoenix, AZ 85033 ",132563.625,195000,-62436.375,4718.021484375,0.29033978365384616
1286694,"569 S Burk St, Gilbert, AZ 85296",234561.796875,297000,-62438.203125,4439.701171875,0.17938186553030303
1870993,"28106 N 252nd Ave, Wittmann, AZ 85361 ",232551.4375,295000,-62448.5625,4898.685546875,0.19926856461864406
7384532,"13145 W Clarendon Ave, Litchfield Park, AZ 85340 ",147434.921875,209900,-62465.078125,3240.236572265625,0.18524459191877085
1868927,"14891 W Ventura St, Surprise, AZ 85379 ",147434.921875,209900,-62465.078125,3240.236572265625,0.18524459191877085
677732,"8244 E Lobo Ave, Mesa, AZ 85209 ",155534.203125,218000,-62465.796875,3240.236572265625,0.17836165065940368
250943,"3636 W Evans Dr, Phoenix, AZ 85053 ",121433.7890625,183900,-62466.2109375,3420.900634765625,0.22322353775829254
251464,"560 E Morrow Dr, Phoenix, AZ 85024 ",167527.546875,230000,-62472.453125,3240.236572265625,0.1690558254076087
1346991,"4941 W Lamar Rd, Glendale, AZ 85301 ",107527.5390625,170000,-62472.4609375,3240.236572265625,0.22872258731617648
350050,"3801 W Wilshire Dr, Phoenix, AZ 85009 ",107527.5390625,170000,-62472.4609375,3240.236572265625,0.22872258731617648
1263183,"2755 E Megan St, Gilbert, AZ 85295 ",247415.8125,309900,-62484.1875,3240.236572265625,0.12546898949257826
691305,"1229 E Gary Cir, Mesa, AZ 85203",252415.8125,314900,-62484.1875,3240.236572265625,0.12347678578516989
1283045,"1662 E Palo Blanco Way, Gilbert, AZ 85296",172503.0625,235000,-62496.9375,3533.205322265625,0.18041899933510638
1002118,"2472 E Springfield Pl, Chandler, AZ 85286 ",172503.0625,235000,-62496.9375,3240.236572265625,0.16545889295212765
1708903,"22304 N Tournament Dr, Sun City West, AZ 85375 ",247495.234375,310000,-62504.765625,3240.236572265625,0.125428515625
710591,"6366 E Riverdale St, Mesa, AZ 85215",216985.640625,279500,-62514.359375,3420.900634765625,0.1468723026610018
400541,"10809 N 55th Dr, Glendale, AZ 85304 ",247477.359375,310000,-62522.640625,3064.455322265625,0.11862408014112903
5349515,"1415 N Pomeroy, Mesa, AZ 85201 ",228468.046875,291000,-62531.953125,3240.236572265625,0.13361800633591064
1348862,"5502 W Gardenia Ave, Glendale, AZ 85301 ",101462.0625,164000,-62537.9375,5191.87353515625,0.3798931974085366
304488,"34704 N 23rd Dr, Phoenix, AZ 85086 ",237359.15625,299900,-62540.84375,3064.455322265625,0.12261908917555851
222179,"1021 E Marco Polo Rd, Phoenix, AZ 85024 ",127350.953125,189900,-62549.046875,3064.455322265625,0.19364647100447605
325873,"1726 W Roma Ave, Phoenix, AZ 85015 ",127350.953125,189900,-62549.046875,3240.236572265625,0.2047542909096893
283884,"2308 E Paradise Dr, Phoenix, AZ 85028 ",127350.953125,189900,-62549.046875,3240.236572265625,0.2047542909096893
319423,"1215 W Indian School Rd, Phoenix, AZ 85013 ",127350.953125,189900,-62549.046875,3420.900634765625,0.21617066136782517
1070123,"1342 N Dakota St, Chandler, AZ 85225 ",172346.8125,234900,-62553.1875,3240.236572265625,0.1655293309653044
7393299,"15950 W Desert Mirage Dr, Surprise, AZ 85379 ",184142.140625,246700,-62557.859375,7447.13134765625,0.36224393240778274
638849,"560 W Emerald Ave, Mesa, AZ 85210 ",163440.5625,226000,-62559.4375,3240.236572265625,0.17204796391039823
5089223,"9035 W Magnolia St, Tolleson, AZ 85353 ",147434.921875,210000,-62565.078125,3240.236572265625,0.18515638020833333
530153,"4920 W Lynne Ln, Laveen, AZ 85339 ",147434.921875,210000,-62565.078125,3240.236572265625,0.18515638020833333
7407182,"25635 W Ripple Rd Buckeye, Buckeye, AZ 85326 ",147434.921875,210000,-62565.078125,3420.900634765625,0.19548004092261906
7411101,"7434 W Eva St, Peoria, AZ 85345 ",152434.921875,215000,-62565.078125,3240.236572265625,0.18085041787790698
870888,"713 S 112th Ave, Avondale, AZ 85323",147434.921875,210000,-62565.078125,3420.900634765625,0.19548004092261906
531916,"6112 S 44th Ln, Laveen, AZ 85339",147434.921875,210000,-62565.078125,3240.236572265625,0.18515638020833333
5248978,"8610 N 68th Ln, Peoria, AZ 85345 ",152434.921875,215000,-62565.078125,5191.87353515625,0.28977899709302324
421259,"6232 W North Ln, Glendale, AZ 85302 ",152434.921875,215000,-62565.078125,18077.345703125,1.0089681686046512
437179,"12809 W Holly St, Avondale, AZ 85392 ",152434.921875,215000,-62565.078125,3240.236572265625,0.18085041787790698
5195078,"12626 W Orange Dr, Litchfield Park, AZ 85340 ",147434.921875,210000,-62565.078125,3240.236572265625,0.18515638020833333
43007,"7217 W Wood St, Phoenix, AZ 85043 ",147420.65625,210000,-62579.34375,3420.900634765625,0.19548004092261906
2061569,"6739 N 32nd Ave, Phoenix, AZ 85017 ",117119.9296875,179700,-62580.0703125,4718.021484375,0.31505986540066777
40111,"2615 S 81st Ave, Phoenix, AZ 85043",157317.40625,219900,-62582.59375,3240.236572265625,0.17682055408708505
610892,"10604 E Knowles Ave, Mesa, AZ 85209 ",247415.8125,310000,-62584.1875,3420.900634765625,0.13242196320564517
1229352,"3851 E San Pedro Ave, Gilbert, AZ 85234 ",252415.8125,315000,-62584.1875,5191.87353515625,0.1977856646825397
18166,"3444 E Lafayette Avenue, Gilbert, AZ 85298",247415.8125,310000,-62584.1875,3240.236572265625,0.125428515625
1034380,"3141 E Doral Dr, Chandler, AZ 85249 ",247415.8125,310000,-62584.1875,3240.236572265625,0.125428515625
1029928,"2414 E Westchester Dr, Chandler, AZ 85249 ",252415.8125,315000,-62584.1875,3240.236572265625,0.12343758680555555
1006222,"3260 S Nash Way, Chandler, AZ 85286 ",247415.8125,310000,-62584.1875,14315.291015625,0.5541403225806452
75158,"4491 E Melrose St, Gilbert, AZ 85297 ",247415.8125,310000,-62584.1875,3240.236572265625,0.125428515625
667703,"7064 E Medina Ave, Mesa, AZ 85209 ",252415.8125,315000,-62584.1875,3420.900634765625,0.13032002728174602
73332,"4130 E Sundance Ave, Gilbert, AZ 85297 ",252415.8125,315000,-62584.1875,3240.236572265625,0.12343758680555555
452580,"4402 W Weldon Ave, Phoenix, AZ 85031 ",96305.8125,158900,-62594.1875,3240.236572265625,0.24470006194933921
488000,"5138 W Monte Vista Rd, Phoenix, AZ 85035",96305.8125,158900,-62594.1875,4439.701171875,0.3352826561516677
1488809,"16850 W Post Dr, Surprise, AZ 85388 ",129402.5390625,192000,-62597.4609375,3240.236572265625,0.20251479085286458
14928,"7980 W Carolina Dr, Peoria, AZ 85382 ",129402.5390625,192000,-62597.4609375,3840.385986328125,0.24002412923177083
7384585,"1005 E Glenrosa Ave, Phoenix, AZ 85014 ",142293.15625,204900,-62606.84375,3533.205322265625,0.20692271763665201
80535,"1638 W Vineyard Plains Dr, Queen Creek, AZ 85142 ",207257.59375,269900,-62642.40625,3240.236572265625,0.14406387493052983
694704,"3436 W Via Montoya Dr, Phoenix, AZ 85027",217354.125,280000,-62645.875,3240.236572265625,0.13886728515625
1115786,"1723 N Longmore St, Chandler, AZ 85224 ",127350.953125,190000,-62649.046875,3240.236572265625,0.20464652549342105
293251,"1901 E Turney Ave, Phoenix, AZ 85016",127350.953125,190000,-62649.046875,3240.236572265625,0.20464652549342105
315274,"1738 E Oak St, Phoenix, AZ 85006",127350.953125,190000,-62649.046875,3240.236572265625,0.20464652549342105
252888,"908 E Wahalla Ln, Phoenix, AZ 85024 ",127350.953125,190000,-62649.046875,3240.236572265625,0.20464652549342105
7398149,"2409 S 103rd Dr, Tolleson, AZ 85353 ",152348.921875,215000,-62651.078125,3420.900634765625,0.19093399345930231
1863735,"1957 E Auburn Dr, Tempe, AZ 85283",172346.8125,235000,-62653.1875,3240.236572265625,0.16545889295212765
2056301,"5246 E Florian Ave, Mesa, AZ 85206 ",137231.90625,199900,-62668.09375,3420.900634765625,0.2053567213294147
2056301,"5246 E Florian Ave, Mesa, AZ 85206 ",137231.90625,199900,-62668.09375,3240.236572265625,0.1945114549462231
1880796,"416 N 110th St, Mesa, AZ 85207",137231.90625,199900,-62668.09375,3240.236572265625,0.1945114549462231
134136,"16287 N 159th Dr, Surprise, AZ 85374 ",165224.6875,227900,-62675.3125,3240.236572265625,0.17061360177161036
446199,"4731 N 111th Gln, Phoenix, AZ 85037 ",152317.40625,215000,-62682.59375,3240.236572265625,0.18085041787790698
411452,"5210 W Lupine Ave, Glendale, AZ 85304 ",117215.0390625,179900,-62684.9609375,5191.87353515625,0.346317311700945
1670841,"21665 N 107th Dr, Sun City, AZ 85373 ",174807.796875,237500,-62692.203125,3240.236572265625,0.16371722039473685
482956,"2609 N 50th Ln, Phoenix, AZ 85035",96305.8125,159000,-62694.1875,3240.236572265625,0.24454616253930817
456970,"4932 W Coolidge St, Phoenix, AZ 85031 ",96305.8125,159000,-62694.1875,3420.900634765625,0.2581811861242138
303800,"3030 W Darien Way, Phoenix, AZ 85086 ",149302.03125,212000,-62697.96875,3240.236572265625,0.18340962190448112
1925179,"7104 E Osage Ave, Mesa, AZ 85212 ",259290.8125,321990,-62699.1875,3420.900634765625,0.12749094255644586
1347714,"5055 W Morten Ave, Glendale, AZ 85301 ",122276.1796875,184999,-62722.8203125,3240.236572265625,0.2101786487697231
1572495,"10009 W Deanne Dr, Sun City, AZ 85351 ",123266.75,186000,-62733.25,3240.236572265625,0.20904752604166665
408836,"6404 W Kings Ave, Glendale, AZ 85306",142251.125,205000,-62748.875,3420.900634765625,0.2002478467987805
620942,"638 S Balboa, Mesa, AZ 85206 ",137231.90625,199990,-62758.09375,3240.236572265625,0.19442392041477075
229026,"1647 W Kristal Way, Phoenix, AZ 85027 ",175733.875,238500,-62766.125,3240.236572265625,0.16303077502620544
569558,"10222 E Baltimore St, Mesa, AZ 85207",137231.90625,199999,-62767.09375,3420.900634765625,0.20525506924409623
1947049,"11248 E Emelita Ave, Mesa, AZ 85208 ",137231.90625,200000,-62768.09375,3420.900634765625,0.20525404296875
603341,"3904 E Dulciana Ave, Mesa, AZ 85206",137231.90625,200000,-62768.09375,3240.236572265625,0.19441419921875
4246,"16674 W Tasha Dr, Surprise, AZ 85388 ",160224.6875,223000,-62775.3125,3420.900634765625,0.18408434346973093
2080363,"5935 W Indianola Ave, Phoenix, AZ 85033 ",117119.9296875,179900,-62780.0703125,3240.236572265625,0.2161358523832685
796316,"2913 E Javelina Ave, Mesa, AZ 85204 ",152215.046875,215000,-62784.953125,3840.385986328125,0.21434712936046513
410390,"4801 W Rosewood Ave, Glendale, AZ 85304 ",117215.0390625,180000,-62784.9609375,5191.87353515625,0.34612491319444444
419994,"5635 W Cochise Dr, Glendale, AZ 85302 ",117215.0390625,180000,-62784.9609375,3840.385986328125,0.2560257378472222
664534,"7934 E Onza Ave, Mesa, AZ 85212 ",145200.65625,208000,-62799.34375,3240.236572265625,0.18693673001802885
671103,"9812 E Olla Ave, Mesa, AZ 85212 ",145200.65625,208000,-62799.34375,3240.236572265625,0.18693673001802885
1877651,"1022 S Wanda Dr, Gilbert, AZ 85296 ",145200.65625,208000,-62799.34375,3240.236572265625,0.18693673001802885
225353,"1343 W Renee Dr, Phoenix, AZ 85027",156199.40625,219000,-62800.59375,3240.236572265625,0.17754721389840183
431344,"11217 W Olive Dr, Avondale, AZ 85392",224680.625,287499,-62818.375,3240.236572265625,0.13524513074393302
397875,"4115 W Desert Hills Dr, Phoenix, AZ 85029 ",137075.140625,199900,-62824.859375,3240.236572265625,0.1945114549462231
5336326,"15407 W Monterosa St, Goodyear, AZ 85395 ",162158.3125,225000,-62841.6875,3240.236572265625,0.17281262152777777
796669,"3025 E Emelita Ave, Mesa, AZ 85204 ",182034.3125,244900,-62865.6875,3240.236572265625,0.15877027294303797
733316,"703 N Linden Cir, Mesa, AZ 85203 ",182034.3125,244900,-62865.6875,3240.236572265625,0.15877027294303797
5062162,"4811 W Allen St, Laveen, AZ 85339 ",210028.359375,272900,-62871.640625,3240.236572265625,0.14248017531604984
584647,"11121 E Shepperd Ave, Mesa, AZ 85212",178128.0625,241000,-62871.9375,3240.236572265625,0.16133958441390042
7410839,"7539 W Devonshire Ave, Phoenix, AZ 85033 ",118110.5,181000,-62889.5,3240.236572265625,0.21482231957872927
1023262,"1481 E Torrey Pines Ln, Chandler, AZ 85249 ",133991.578125,196900,-62908.421875,3420.900634765625,0.20848556929278822
574707,"3457 N Platina Cir, Mesa, AZ 85215 ",216985.640625,279900,-62914.359375,4263.21142578125,0.18277434463201142
255860,"501 W Aire Libre Ave, Phoenix, AZ 85023",186983.875,249900,-62916.125,3240.236572265625,0.15559359681372548
409816,"4538 W Sierra St, Glendale, AZ 85304",132577.453125,195500,-62922.546875,5784.916015625,0.35508435901534524
424635,"9439 N 65th Ave, Glendale, AZ 85302 ",137075.140625,200000,-62924.859375,4898.685546875,0.2939211328125
1852571,"22382 S 224th Pl, Queen Creek, AZ 85142 ",235343.046875,298284,-62940.953125,4263.21142578125,0.17150949786948008
7374522,"2155 E La Donna Dr, Tempe, AZ 85283 ",182034.3125,245000,-62965.6875,3420.900634765625,0.16755432079081634
617136,"539 S Rochester, Mesa, AZ 85206",182034.3125,245000,-62965.6875,5294.193359375,0.2593074298469388
1262338,"2685 E Bart St, Gilbert, AZ 85295 ",155534.203125,218500,-62965.796875,3420.900634765625,0.18787555420480548
5062123,"3332 W Alicia Dr, Laveen, AZ 85339 ",210028.359375,273000,-62971.640625,3420.900634765625,0.1503692622481685
434156,"7607 W Clarendon Ave, Phoenix, AZ 85033 ",107527.5390625,170500,-62972.4609375,3240.236572265625,0.2280518465909091
7372174,"21343 N 88th Ln, Peoria, AZ 85382 ",229526.5,292500,-62973.5,3240.236572265625,0.13293278579059828
2044087,"17614 W East Wind Ave, Goodyear, AZ 85338 ",186016.265625,249000,-62983.734375,3240.236572265625,0.15615598330823294
327529,"2035 W Stella Ln, Phoenix, AZ 85015 ",132009.75,195000,-62990.25,3240.236572265625,0.19939917868589743
1864554,"8939 W Harmony Ln, Peoria, AZ 85382",201905.140625,264900,-62994.859375,3240.236572265625,0.14678308736787468
1948680,"3139 N 148th Ave, Goodyear, AZ 85395 ",171503.015625,234500,-62996.984375,3240.236572265625,0.1658116837686567
666876,"8701 E Portobello Ave, Mesa, AZ 85212 ",166902.546875,229900,-62997.453125,3420.900634765625,0.17855941102109613
1177655,"1232 W Seascape Dr, Gilbert, AZ 85233 ",166902.546875,229900,-62997.453125,3240.236572265625,0.16912935991191821
1847886,"11439 W St John Rd, Surprise, AZ 85378 ",139985.5,202990,-63004.5,3240.236572265625,0.1915505189602936
18347,"1103 S Tiago Dr, Gilbert, AZ 85233 ",133991.578125,197000,-63008.421875,3240.236572265625,0.19737482154187816
23785,"7664 W Carter Rd, Laveen, AZ 85339",123855.6640625,186900,-63044.3359375,4263.21142578125,0.27372145030765116
244146,"4402 E Shomi St, Phoenix, AZ 85044",175940.5625,239000,-63059.4375,3240.236572265625,0.16268970645920502
712008,"6538 E Presidio St, Mesa, AZ 85215 ",211839.375,274900,-63060.625,3240.236572265625,0.14144357891506001
226597,"15019 N 38th Dr, Phoenix, AZ 85053 ",121433.7890625,184500,-63066.2109375,3240.236572265625,0.21074709942411923
133924,"16217 W Sandia Park Dr, Surprise, AZ 85374",201905.140625,265000,-63094.859375,11584.689453125,0.5245897405660377
1685234,"13115 W Castlebar Dr, Sun City West, AZ 85375 ",201905.140625,265000,-63094.859375,3240.236572265625,0.14672769752358492
1681668,"12703 W Paintbrush Dr, Sun City West, AZ 85375 ",201905.140625,265000,-63094.859375,3240.236572265625,0.14672769752358492
358195,"10314 W Superior Ave, Tolleson, AZ 85353 ",186903.359375,250000,-63096.640625,3240.236572265625,0.155531359375
693965,"6841 W Alta Vista Rd, Laveen, AZ 85339",186903.359375,250000,-63096.640625,3240.236572265625,0.155531359375
1883947,"1640 E Gary Dr, Chandler, AZ 85225 ",166902.546875,230000,-63097.453125,3240.236572265625,0.1690558254076087
1180048,"1416 S Harrington St, Gilbert, AZ 85233 ",166902.546875,230000,-63097.453125,3420.900634765625,0.17848177649456523
975542,"690 N Country Club Way, Chandler, AZ 85226 ",166902.546875,230000,-63097.453125,3240.236572265625,0.1690558254076087
1073563,"1643 E Constitution Dr, Chandler, AZ 85225 ",166902.546875,230000,-63097.453125,3420.900634765625,0.17848177649456523
184839,"315 W Mountain Sage Dr, Phoenix, AZ 85045",166902.546875,230000,-63097.453125,3240.236572265625,0.1690558254076087
135846,"17808 N 145th Cir, Surprise, AZ 85374",129402.5390625,192500,-63097.4609375,3420.900634765625,0.21325095373376624
137687,"19877 N Crimson Ridge Way, Surprise, AZ 85374",165901.546875,229000,-63098.453125,3420.900634765625,0.17926117289847163
7397681,"34 S Mingus Dr, Chandler, AZ 85286 ",204886.828125,267990,-63103.171875,3240.236572265625,0.14509063712731818
919953,"22503 W Woodlands Ave, Buckeye, AZ 85326 ",162893.625,226000,-63106.375,3240.236572265625,0.17204796391039823
49528,"42816 N 45th Dr, Phoenix, AZ 85087",266790.8125,329900,-63109.1875,3240.236572265625,0.1178625033153986
16824,"696 E Carla Vista Dr, Chandler, AZ 85225 ",131882.203125,195000,-63117.796875,3240.236572265625,0.19939917868589743
1117886,"2015 N Villas Ln, Chandler, AZ 85224 ",121882.203125,185000,-63117.796875,3240.236572265625,0.21017751266891893
865647,"12225 W Washington St, Avondale, AZ 85323",180881.296875,244000,-63118.703125,3240.236572265625,0.1593559009989754
1092437,"725 E Temple St, Chandler, AZ 85225 ",148855.65625,212000,-63144.34375,3240.236572265625,0.18340962190448112
5041815,"7438 E Hum Road STE 104, Carefree, AZ 85377 ",231750.921875,294900,-63149.078125,3240.236572265625,0.1318509319896575
244899,"1953 W Busoni Pl, Phoenix, AZ 85023 ",146729.296875,209900,-63170.703125,3240.236572265625,0.18524459191877085
20595,"1924 W Faria Ln, Phoenix, AZ 85023",146729.296875,209900,-63170.703125,3240.236572265625,0.18524459191877085
26946,"1914 W Isabella Ave, Mesa, AZ 85202",195824.328125,259000,-63175.671875,3420.900634765625,0.15849733047779924
7397617,"1990 E Rice Dr, Tempe, AZ 85283 ",161721.8125,224900,-63178.1875,3240.236572265625,0.17288946128835037
830430,"3812 W Thomas Rd, Phoenix, AZ 85019 ",96305.8125,159500,-63194.1875,5191.87353515625,0.39061118730407524
7382898,"5816 W Redfield Rd, Glendale, AZ 85306 ",145794.296875,209000,-63205.703125,3240.236572265625,0.18604229590311006
694094,"7644 W Carter Rd, Laveen, AZ 85339 ",143690.515625,206900,-63209.484375,3240.236572265625,0.1879305937348961
630960,"428 W Nido Cir, Mesa, AZ 85210",220655.546875,283900,-63244.453125,3420.900634765625,0.14459601477192674
1860190,"1014 N 90th Cir, Mesa, AZ 85207",183753.0625,247000,-63246.9375,3240.236572265625,0.1574204042257085
